"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"120","2","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | ~transfer_epoch6(NODE1)","4","--------------------------------------1---1-","2","14","10","0000002020","0000002020","t1","--------------","--","--------------","--------1---1-","0","0","0","0","0","0","2","0","2","0"
"121","1","exists NODE0. ~transfer_epoch5(NODE0)","2","----------------------------------------11--","1","1","5","t1","0000002001","t1","--------------","--","--------------","----------11--","0","0","0","0","0","0","2","0","0","1"
"122","2","forall NODE1,NODE0. ~transfer_epoch5(NODE0) | ~transfer_epoch6(NODE1)","4","----------------------------------------1-1-","2","14","10","0000002020","0000002020","t1","--------------","--","--------------","----------1-1-","0","0","0","0","0","0","2","0","2","0"
"123","1","exists NODE0. ~transfer_epoch6(NODE0)","2","------------------------------------------11","1","1","5","t1","0000002001","t1","--------------","--","--------------","------------11","0","0","0","0","0","0","2","0","0","1"
"124","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ~transfer_epoch3(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1-------1---------------------------1-------","7","393","20","2000001030","2000001030","e1t1","1-------1-----","--","--------------","------1-------","2","0","0","0","0","0","1","0","3","0"
"125","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ~transfer_epoch4(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1-------1-----------------------------1-----","7","393","20","2000001030","2000001030","e1t1","1-------1-----","--","--------------","--------1-----","2","0","0","0","0","0","1","0","3","0"
"126","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ~transfer_epoch5(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","10","1-------1-------------------------------1---","7","393","20","2000001030","2000001030","e1t1","1-------1-----","--","--------------","----------1---","2","0","0","0","0","0","1","0","3","0"
"127","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch1(NODE1) | ~transfer_epoch6(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","10","1-------1---------------------------------1-","7","393","20","2000001030","2000001030","e1t1","1-------1-----","--","--------------","------------1-","2","0","0","0","0","0","1","0","3","0"
"128","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch2(NODE1) | ~transfer_epoch4(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","10","1--------1----------------------------1-----","7","393","20","2000001030","2000001030","e1t1","1--------1----","--","--------------","--------1-----","2","0","0","0","0","0","1","0","3","0"
"129","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch2(NODE1) | ~transfer_epoch5(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1--------1------------------------------1---","7","393","20","2000001030","2000001030","e1t1","1--------1----","--","--------------","----------1---","2","0","0","0","0","0","1","0","3","0"
"130","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch2(NODE1) | ~transfer_epoch6(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1--------1--------------------------------1-","7","393","20","2000001030","2000001030","e1t1","1--------1----","--","--------------","------------1-","2","0","0","0","0","0","1","0","3","0"
"131","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch3(NODE1) | ~transfer_epoch5(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1---------1-----------------------------1---","7","393","20","2000001030","2000001030","e1t1","1---------1---","--","--------------","----------1---","2","0","0","0","0","0","1","0","3","0"
"132","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch3(NODE1) | ~transfer_epoch6(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1---------1-------------------------------1-","7","393","20","2000001030","2000001030","e1t1","1---------1---","--","--------------","------------1-","2","0","0","0","0","0","1","0","3","0"
"133","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","6","1---------1----------0----------------------","4","64","30","2000010020","2000010020","e1l0","1---------1---","--","-----0--------","--------------","2","0","0","0","0","1","0","0","2","0"
"134","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~ep_epoch4(NODE1) | ~transfer_epoch6(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1----------1------------------------------1-","7","393","20","2000001030","2000001030","e1t1","1----------1--","--","--------------","------------1-","2","0","0","0","0","0","1","0","3","0"
"135","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch4(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","6","1----------1---------0----------------------","4","64","30","2000010020","2000010020","e1l0","1----------1--","--","-----0--------","--------------","2","0","0","0","0","1","0","0","2","0"
"136","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch4(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","1----------1-----------0--------------------","4","64","30","2000010020","2000010020","e1l0","1----------1--","--","-------0------","--------------","2","0","0","0","0","1","0","0","2","0"
"137","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch5(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","6","1-----------1--------0----------------------","4","64","30","2000010020","2000010020","e1l0","1-----------1-","--","-----0--------","--------------","2","0","0","0","0","1","0","0","2","0"
"138","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","1-----------1----------0--------------------","4","64","30","2000010020","2000010020","e1l0","1-----------1-","--","-------0------","--------------","2","0","0","0","0","1","0","0","2","0"
"139","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch5(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","1-----------1------------0------------------","4","64","30","2000010020","2000010020","e1l0","1-----------1-","--","---------0----","--------------","2","0","0","0","0","1","0","0","2","0"
"140","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch6(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","6","1------------1-------0----------------------","4","64","30","2000010020","2000010020","e1l0","1------------1","--","-----0--------","--------------","2","0","0","0","0","1","0","0","2","0"
"141","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch6(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","1------------1---------0--------------------","4","64","30","2000010020","2000010020","e1l0","1------------1","--","-------0------","--------------","2","0","0","0","0","1","0","0","2","0"
"142","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch6(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","1------------1-----------0------------------","4","64","30","2000010020","2000010020","e1l0","1------------1","--","---------0----","--------------","2","0","0","0","0","1","0","0","2","0"
"143","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~ep_epoch6(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","6","1------------1-------------0----------------","4","64","30","2000010020","2000010020","e1l0","1------------1","--","-----------0--","--------------","2","0","0","0","0","1","0","0","2","0"
"144","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch3(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","6","1--------------------0-1--------------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","-----0-1------","--------------","1","0","0","0","1","1","0","0","2","0"
"145","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch4(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","6","1--------------------0---1------------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","-----0---1----","--------------","1","0","0","0","1","1","0","0","2","0"
"146","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch4(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","1----------------------0-1------------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","-------0-1----","--------------","1","0","0","0","1","1","0","0","2","0"
"147","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch5(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","6","1--------------------0-----1----------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","-----0-----1--","--------------","1","0","0","0","1","1","0","0","2","0"
"148","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch5(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","1----------------------0---1----------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","-------0---1--","--------------","1","0","0","0","1","1","0","0","2","0"
"149","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch5(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","1------------------------0-1----------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","---------0-1--","--------------","1","0","0","0","1","1","0","0","2","0"
"150","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch6(NODE1) | locked_epoch2(NODE1) | NODE0 = NODE1","6","1--------------------0-------1--------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","-----0-------1","--------------","1","0","0","0","1","1","0","0","2","0"
"151","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch6(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","1----------------------0-----1--------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","-------0-----1","--------------","1","0","0","0","1","1","0","0","2","0"
"152","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch6(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","1------------------------0---1--------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","---------0---1","--------------","1","0","0","0","1","1","0","0","2","0"
"153","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch6(NODE1) | locked_epoch5(NODE1) | NODE0 = NODE1","6","1--------------------------0-1--------------","4","58","30","1000110020","1000110020","e1l1l0","1-------------","--","-----------0-1","--------------","1","0","0","0","1","1","0","0","2","0"
"154","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~transfer_epoch2(NODE1) | ep_epoch1(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1-------0-------------------------1---------","7","350","16","1100001030","1100001030","e1e0t1","1-------0-----","--","--------------","----1---------","1","1","0","0","0","0","1","0","3","0"
"155","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","1--------0--------------------------1-------","7","350","16","1100001030","1100001030","e1e0t1","1--------0----","--","--------------","------1-------","1","1","0","0","0","0","1","0","3","0"
"156","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~transfer_epoch3(NODE1) | locked_epoch2(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","1--------------------0--------------1-------","7","346","30","1000011030","1000011030","e1l0t1","1-------------","--","-----0--------","------1-------","1","0","0","0","0","1","1","0","3","0"
"157","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","1---------0---------------------------1-----","7","350","16","1100001030","1100001030","e1e0t1","1---------0---","--","--------------","--------1-----","1","1","0","0","0","0","1","0","3","0"
"158","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~transfer_epoch4(NODE1) | locked_epoch2(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1--------------------0----------------1-----","7","346","30","1000011030","1000011030","e1l0t1","1-------------","--","-----0--------","--------1-----","1","0","0","0","0","1","1","0","3","0"
"159","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~transfer_epoch4(NODE1) | locked_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1----------------------0--------------1-----","7","346","30","1000011030","1000011030","e1l0t1","1-------------","--","-------0------","--------1-----","1","0","0","0","0","1","1","0","3","0"
"160","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~transfer_epoch5(NODE1) | ep_epoch4(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1----------0----------------------------1---","7","350","16","1100001030","1100001030","e1e0t1","1----------0--","--","--------------","----------1---","1","1","0","0","0","0","1","0","3","0"
"161","3","forall NODE1,NODE0,NODE2. ~ep_epoch0(NODE0) | ~transfer_epoch5(NODE1) | locked_epoch2(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","10","1--------------------0------------------1---","7","346","30","1000011030","1000011030","e1l0t1","1-------------","--","-----0--------","----------1---","1","0","0","0","0","1","1","0","3","0"
