"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"105","3","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~locked_epoch4(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","--1----------------0-1----------","4","63","7","1000110020","1000110020","e1l1l0","--1-------","--","-------0-1","----------","1","0","0","0","1","1","0","0","2","0"
"106","3","forall NODE1,NODE2,NODE0. ~ep_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","--1-----0---------------------1-","7","176","7","1100001030","1100001030","e1e0t1","--1-----0-","--","----------","--------1-","1","1","0","0","0","0","1","0","3","0"
"107","3","forall NODE1,NODE2,NODE0. ~ep_epoch2(NODE0) | ~transfer_epoch4(NODE1) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","--1----------------0----------1-","7","172","7","1000011030","1000011030","e1l0t1","--1-------","--","-------0--","--------1-","1","0","0","0","0","1","1","0","3","0"
"108","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","6","---1-----0-1--------------------","4","68","2","1110000020","1110000020","e1e0h1","---1-----0","-1","----------","----------","1","1","1","0","0","0","0","0","2","0"
"109","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","---1-------1---------0----------","4","64","3","1010010020","1010010020","e1h1l0","---1------","-1","---------0","----------","1","0","1","0","0","1","0","0","2","0"
"110","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","---1------------00--------------","4","62","3","1000020020","1000020020","e1l0","---1------","--","----00----","----------","1","0","0","0","0","2","0","0","2","0"
"111","3","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","6","----1---0----------1------------","4","67","1","1100100020","1100100020","e1e0l1","----1---0-","--","-------1--","----------","1","1","0","0","1","0","0","0","2","0"
"112","3","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","6","----1---0---------0-------------","4","66","3","1100010020","1100010020","e1e0l0","----1---0-","--","------0---","----------","1","1","0","0","0","1","0","0","2","0"
"113","3","forall NODE1,NODE0. ~ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----1-----------00--------------","4","62","3","1000020020","1000020020","e1l0","----1-----","--","----00----","----------","1","0","0","0","0","2","0","0","2","0"
"114","3","forall NODE1,NODE0. ~ep_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----1-------------00------------","4","62","3","1000020020","1000020020","e1l0","----1-----","--","------00--","----------","1","0","0","0","0","2","0","0","2","0"
"115","3","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","6","--------0-1--------1------------","4","47","2","0110100020","0110100020","e0h1l1","--------0-","1-","-------1--","----------","0","1","1","0","1","0","0","0","2","0"
"116","3","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE1) | ep_epoch4(NODE0) | NODE0 = NODE1","6","----0-----1--------1------------","4","47","2","0110100020","0110100020","e0h1l1","----0-----","1-","-------1--","----------","0","1","1","0","1","0","0","0","2","0"
"117","3","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","6","----------1--------10-----------","4","42","1","0010110020","0010110020","h1l1l0","----------","1-","-------10-","----------","0","0","1","0","1","1","0","0","2","0"
"118","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch2(NODE0)","5","--0-------------1-----------1---","3","26","2","0100101020","0100101020","e0l1t1","--0-------","--","----1-----","------1---","0","1","0","0","1","0","1","0","2","0"
"119","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ~locked_epoch4(NODE1) | ep_epoch3(NODE0) | NODE0 = NODE1","6","---0--------------1--1----------","4","45","1","0100200020","0100200020","e0l1","---0------","--","------1--1","----------","0","1","0","0","2","0","0","0","2","0"
"120","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch3(NODE0)","5","---0--------------1-----------1-","3","26","2","0100101020","0100101020","e0l1t1","---0------","--","------1---","--------1-","0","1","0","0","1","0","1","0","2","0"
"121","3","forall NODE0. ~locked_epoch3(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0)","4","---00-------------1-------------","3","20","1","0200100010","0200100010","e0l1","---00-----","--","------1---","----------","0","2","0","0","1","0","0","0","1","0"
"122","3","forall NODE0. ~locked_epoch3(NODE0) | ep_epoch3(NODE0) | held(NODE0)","4","---0------0-------1-------------","3","19","1","0101100010","0101100010","e0h0l1","---0------","0-","------1---","----------","0","1","0","1","1","0","0","0","1","0"
"123","3","forall NODE0. ~locked_epoch3(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","4","---0--------------1-0-----------","3","18","1","0100110010","0100110010","e0l1l0","---0------","--","------1-0-","----------","0","1","0","0","1","1","0","0","1","0"
"124","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----------------001-------------","4","41","3","0000120020","0000120020","l1l0","----------","--","----001---","----------","0","0","0","0","1","2","0","0","2","0"
"125","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","6","--------0---------0-1-----------","4","43","1","0100110020","0100110020","e0l1l0","--------0-","--","------0-1-","----------","0","1","0","0","1","1","0","0","2","0"
"126","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----------------00--1-----------","4","41","3","0000120020","0000120020","l1l0","----------","--","----00--1-","----------","0","0","0","0","1","2","0","0","2","0"
"127","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","------------------001-----------","4","41","3","0000120020","0000120020","l1l0","----------","--","------001-","----------","0","0","0","0","1","2","0","0","2","0"
"128","3","forall NODE1,NODE0. ~transfer_epoch2(NODE0) | ep_epoch0(NODE0) | ep_epoch0(NODE1) | NODE0 = NODE1","6","0----0--------------------1-----","4","48","5","0200001020","0200001020","e0t1","0----0----","--","----------","----1-----","0","2","0","0","0","0","1","0","2","0"
"129","3","forall NODE1,NODE0. ~transfer_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1)","5","00------------------------1-----","3","48","5","0200001020","0200001020","e0t1","00--------","--","----------","----1-----","0","2","0","0","0","0","1","0","2","0"
"130","3","forall NODE1,NODE0. ~transfer_epoch2(NODE0) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | NODE0 = NODE1","6","-0----0-------------------1-----","4","48","5","0200001020","0200001020","e0t1","-0----0---","--","----------","----1-----","0","2","0","0","0","0","1","0","2","0"
"131","3","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","6","--0----0--------------------1---","4","48","5","0200001020","0200001020","e0t1","--0----0--","--","----------","------1---","0","2","0","0","0","0","1","0","2","0"
"132","3","forall NODE1,NODE2,NODE0. ~transfer_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","--0--------------0----------1---","7","156","2","0100011030","0100011030","e0l0t1","--0-------","--","-----0----","------1---","0","1","0","0","0","1","1","0","3","0"
"133","3","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----------------00----------1---","4","40","3","0000021020","0000021020","l0t1","----------","--","----00----","------1---","0","0","0","0","0","2","1","0","2","0"
"134","3","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","6","---0----0---------------------1-","4","48","5","0200001020","0200001020","e0t1","---0----0-","--","----------","--------1-","0","2","0","0","0","0","1","0","2","0"
"135","3","forall NODE1,NODE2,NODE0. ~transfer_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE2) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","---0---------------0----------1-","7","156","2","0100011030","0100011030","e0l0t1","---0------","--","-------0--","--------1-","0","1","0","0","0","1","1","0","3","0"
"136","3","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----------------00------------1-","4","40","3","0000021020","0000021020","l0t1","----------","--","----00----","--------1-","0","0","0","0","0","2","1","0","2","0"
"137","3","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","------------------00----------1-","4","40","3","0000021020","0000021020","l0t1","----------","--","------00--","--------1-","0","0","0","0","0","2","1","0","2","0"
"138","4","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","1------0---------1-0------------","5","87","5","1100110020","1100110020","e1e0l1l0","1------0--","--","-----1-0--","----------","1","1","0","0","1","1","0","0","2","0"
"139","4","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","1-----00-----------0------------","5","93","5","1200010020","1200010020","e1e0l0","1-----00--","--","-------0--","----------","1","2","0","0","0","1","0","0","2","0"
"140","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~held(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1-----0---1-------0------------","5","91","3","1110010020","1110010020","e1e0h1l0","-1-----0--","-1","-------0--","----------","1","1","1","0","0","1","0","0","2","0"
"141","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1-----0---------1-0------------","5","87","5","1100110020","1100110020","e1e0l1l0","-1-----0--","--","-----1-0--","----------","1","1","0","0","1","1","0","0","2","0"
"142","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1---0-0-----------0------------","5","93","5","1200010020","1200010020","e1e0l0","-1---0-0--","--","-------0--","----------","1","2","0","0","0","1","0","0","2","0"
"143","4","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","7","--1--00---1---------------------","5","95","2","1210000020","1210000020","e1e0h1","--1--00---","1-","----------","----------","1","2","1","0","0","0","0","0","2","0"
"144","4","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~held(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","7","--1-----00-1--------------------","5","95","2","1210000020","1210000020","e1e0h1","--1-----00","-1","----------","----------","1","2","1","0","0","0","0","0","2","0"
"145","4","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~held(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","--1-----0--1---------0----------","5","91","3","1110010020","1110010020","e1e0h1l0","--1-----0-","-1","---------0","----------","1","1","1","0","0","1","0","0","2","0"
"146","4","forall NODE1,NODE2,NODE0. ~ep_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","--1--00---------------------1---","8","206","1","1200001030","1200001030","e1e0t1","--1--00---","--","----------","------1---","1","2","0","0","0","0","1","0","3","0"
"147","4","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","--1--00------------0------------","5","93","5","1200010020","1200010020","e1e0l0","--1--00---","--","-------0--","----------","1","2","0","0","0","1","0","0","2","0"
"148","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","7","---1---0--1------1--------------","5","92","1","1110100020","1110100020","e1e0h1l1","---1---0--","1-","-----1----","----------","1","1","1","0","1","0","0","0","2","0"
"149","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1---0--1-----0---------------","5","91","3","1110010020","1110010020","e1e0h1l0","---1---0--","1-","----0-----","----------","1","1","1","0","0","1","0","0","2","0"
"150","4","forall NODE1,NODE2,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch4(NODE2) | ep_epoch2(NODE1) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE2 | NODE0 = NODE1))","11","---1---0---------1------------1-","8","204","1","1100101030","1100101030","e1e0l1t1","---1---0--","--","-----1----","--------1-","1","1","0","0","1","0","1","0","3","0"
"151","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","7","---1---0-0-------1--------------","5","94","2","1200100020","1200100020","e1e0l1","---1---0-0","--","-----1----","----------","1","2","0","0","1","0","0","0","2","0"
"152","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | NODE0 = NODE1","7","---1---0---0-----1--------------","5","90","1","1101100020","1101100020","e1e0h0l1","---1---0--","-0","-----1----","----------","1","1","0","1","1","0","0","0","2","0"
"153","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","---1---0---------1---0----------","5","87","5","1100110020","1100110020","e1e0l1l0","---1---0--","--","-----1---0","----------","1","1","0","0","1","1","0","0","2","0"
"154","4","forall NODE1,NODE2,NODE0. ~ep_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","---1---0--------0-------------1-","8","203","1","1100011030","1100011030","e1e0l0t1","---1---0--","--","----0-----","--------1-","1","1","0","0","0","1","1","0","3","0"
"155","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1---0-0------0---------------","5","93","5","1200010020","1200010020","e1e0l0","---1---0-0","--","----0-----","----------","1","2","0","0","0","1","0","0","2","0"
"156","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1---0---0----0---------------","5","89","1","1101010020","1101010020","e1e0h0l0","---1---0--","-0","----0-----","----------","1","1","0","1","0","1","0","0","2","0"
"157","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","7","---1---0--------0----0----------","5","86","2","1100020020","1100020020","e1e0l0","---1---0--","--","----0----0","----------","1","1","0","0","0","2","0","0","2","0"
"158","4","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","7","----1--0---------11-------------","5","88","1","1100200020","1100200020","e1e0l1","----1--0--","--","-----11---","----------","1","1","0","0","2","0","0","0","2","0"
"159","4","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","7","----1--00--------1--------------","5","94","2","1200100020","1200100020","e1e0l1","----1--00-","--","-----1----","----------","1","2","0","0","1","0","0","0","2","0"
"160","4","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----1--0---------1-0------------","5","87","5","1100110020","1100110020","e1e0l1l0","----1--0--","--","-----1-0--","----------","1","1","0","0","1","1","0","0","2","0"
"161","4","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","----1--0--------0-1-------------","5","87","5","1100110020","1100110020","e1e0l1l0","----1--0--","--","----0-1---","----------","1","1","0","0","1","1","0","0","2","0"
"162","4","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","----1--00-------0---------------","5","93","5","1200010020","1200010020","e1e0l0","----1--00-","--","----0-----","----------","1","2","0","0","0","1","0","0","2","0"
"163","4","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----1--0--------0--0------------","5","86","2","1100020020","1100020020","e1e0l0","----1--0--","--","----0--0--","----------","1","1","0","0","0","2","0","0","2","0"
