"Orbit","pattern","SQI","qcost","Bit String","# literals","Group","Group Type","Group Size","Sig","Number sig","Literal sig","ep","held","locked","transfer","#ep=1","#ep=0","#held=1","#held=0","#locked=1","#locked=0","#transfer=1","#transfer=0","#forall","#exists"
"104","3","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~held(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","--1--------1-------0------------","4","21","F","3","1010010020","1010010020","e1h1l0","--1-------","-1","-------0--","----------","1","0","1","0","0","1","0","0","2","0"
"105","3","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~locked_epoch4(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","6","--1----------------0-1----------","4","42","F","7","1000110020","1000110020","e1l1l0","--1-------","--","-------0-1","----------","1","0","0","0","1","1","0","0","2","0"
"106","3","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","--1-----0---------------------1-","7","16","F","9","1100001030","1100001030","e1e0t1","--1-----0-","--","----------","--------1-","1","1","0","0","0","0","1","0","3","0"
"107","3","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | ~transfer_epoch4(NODE1) | locked_epoch3(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","10","--1----------------0----------1-","7","43","F","7","1000011030","1000011030","e1l0t1","--1-------","--","-------0--","--------1-","1","0","0","0","0","1","1","0","3","0"
"108","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","6","---1-----0-1--------------------","4","20","F","6","1110000020","1110000020","e1e0h1","---1-----0","-1","----------","----------","1","1","1","0","0","0","0","0","2","0"
"109","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","6","---1-------1---------0----------","4","21","F","3","1010010020","1010010020","e1h1l0","---1------","-1","---------0","----------","1","0","1","0","0","1","0","0","2","0"
"110","2","forall NODE1,NODE0. ~ep_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","---1------------00--------------","4","41","F","10","1000010020","1000010020","e1l0","---1------","--","----00----","----------","1","0","0","0","0","2","0","0","2","0"
"111","3","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","6","----1---0----------1------------","4","45","F","8","1100100020","1100100020","e1e0l1","----1---0-","--","-------1--","----------","1","1","0","0","1","0","0","0","2","0"
"112","3","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","6","----1---0---------0-------------","4","19","F","19","1100010020","1100010020","e1e0l0","----1---0-","--","------0---","----------","1","1","0","0","0","1","0","0","2","0"
"113","2","forall NODE1,NODE0. ~ep_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----1-----------00--------------","4","41","F","10","1000010020","1000010020","e1l0","----1-----","--","----00----","----------","1","0","0","0","0","2","0","0","2","0"
"114","2","forall NODE1,NODE0. ~ep_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","----1-------------00------------","4","41","F","10","1000010020","1000010020","e1l0","----1-----","--","------00--","----------","1","0","0","0","0","2","0","0","2","0"
"115","3","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","6","--------0-1--------1------------","4","46","F","10","0110100020","0110100020","e0h1l1","--------0-","1-","-------1--","----------","0","1","1","0","1","0","0","0","2","0"
"116","3","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE1) | ep_epoch4(NODE0) | NODE0 = NODE1","6","----0-----1--------1------------","4","46","F","10","0110100020","0110100020","e0h1l1","----0-----","1-","-------1--","----------","0","1","1","0","1","0","0","0","2","0"
"117","3","forall NODE1,NODE0. ~held(NODE0) | ~locked_epoch3(NODE1) | locked_epoch4(NODE0) | NODE0 = NODE1","6","----------1--------10-----------","4","47","F","3","0010110020","0010110020","h1l1l0","----------","1-","-------10-","----------","0","0","1","0","1","1","0","0","2","0"
"118","3","forall NODE1,NODE0. ~locked_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch2(NODE0)","5","--0-------------1-----------1---","3","48","F","3","0100101020","0100101020","e0l1t1","--0-------","--","----1-----","------1---","0","1","0","0","1","0","1","0","2","0"
"119","2","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ~locked_epoch4(NODE1) | ep_epoch3(NODE0) | NODE0 = NODE1","6","---0--------------1--1----------","4","26","F","16","0100100020","0100100020","e0l1","---0------","--","------1--1","----------","0","1","0","0","2","0","0","0","2","0"
"120","3","forall NODE1,NODE0. ~locked_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch3(NODE0)","5","---0--------------1-----------1-","3","48","F","3","0100101020","0100101020","e0l1t1","---0------","--","------1---","--------1-","0","1","0","0","1","0","1","0","2","0"
"121","2","forall NODE0. ~locked_epoch3(NODE0) | ep_epoch3(NODE0) | ep_epoch4(NODE0)","4","---00-------------1-------------","3","14","F","3","0100100010","0100100010","e0l1","---00-----","--","------1---","----------","0","2","0","0","1","0","0","0","1","0"
"122","3","forall NODE0. ~locked_epoch3(NODE0) | ep_epoch3(NODE0) | held(NODE0)","4","---0------0-------1-------------","3","49","F","2","0101100010","0101100010","e0h0l1","---0------","0-","------1---","----------","0","1","0","1","1","0","0","0","1","0"
"123","3","forall NODE0. ~locked_epoch3(NODE0) | ep_epoch3(NODE0) | locked_epoch4(NODE0)","4","---0--------------1-0-----------","3","50","F","4","0100110010","0100110010","e0l1l0","---0------","--","------1-0-","----------","0","1","0","0","1","1","0","0","1","0"
"124","2","forall NODE1,NODE0. ~locked_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----------------001-------------","4","52","F","3","0000110020","0000110020","l1l0","----------","--","----001---","----------","0","0","0","0","1","2","0","0","2","0"
"125","3","forall NODE1,NODE0. ~locked_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE0) | NODE0 = NODE1","6","--------0---------0-1-----------","4","51","F","27","0100110020","0100110020","e0l1l0","--------0-","--","------0-1-","----------","0","1","0","0","1","1","0","0","2","0"
"126","2","forall NODE1,NODE0. ~locked_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----------------00--1-----------","4","52","F","3","0000110020","0000110020","l1l0","----------","--","----00--1-","----------","0","0","0","0","1","2","0","0","2","0"
"127","2","forall NODE1,NODE0. ~locked_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","------------------001-----------","4","52","F","3","0000110020","0000110020","l1l0","----------","--","------001-","----------","0","0","0","0","1","2","0","0","2","0"
"128","2","forall NODE1,NODE0. ~transfer_epoch2(NODE0) | ep_epoch0(NODE0) | ep_epoch0(NODE1) | NODE0 = NODE1","6","0----0--------------------1-----","4","27","F","9","0100001020","0100001020","e0t1","0----0----","--","----------","----1-----","0","2","0","0","0","0","1","0","2","0"
"129","2","forall NODE1,NODE0. ~transfer_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1)","5","00------------------------1-----","3","27","F","9","0100001020","0100001020","e0t1","00--------","--","----------","----1-----","0","2","0","0","0","0","1","0","2","0"
"130","2","forall NODE1,NODE0. ~transfer_epoch2(NODE0) | ep_epoch1(NODE0) | ep_epoch1(NODE1) | NODE0 = NODE1","6","-0----0-------------------1-----","4","27","F","9","0100001020","0100001020","e0t1","-0----0---","--","----------","----1-----","0","2","0","0","0","0","1","0","2","0"
"131","2","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | ep_epoch2(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","6","--0----0--------------------1---","4","27","F","9","0100001020","0100001020","e0t1","--0----0--","--","----------","------1---","0","2","0","0","0","0","1","0","2","0"
"132","3","forall NODE1,NODE0,NODE2. ~transfer_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","10","--0--------------0----------1---","7","53","F","5","0100011030","0100011030","e0l0t1","--0-------","--","-----0----","------1---","0","1","0","0","0","1","1","0","3","0"
"133","2","forall NODE1,NODE0. ~transfer_epoch3(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----------------00----------1---","4","54","F","3","0000011020","0000011020","l0t1","----------","--","----00----","------1---","0","0","0","0","0","2","1","0","2","0"
"134","2","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | ep_epoch3(NODE0) | ep_epoch3(NODE1) | NODE0 = NODE1","6","---0----0---------------------1-","4","27","F","9","0100001020","0100001020","e0t1","---0----0-","--","----------","--------1-","0","2","0","0","0","0","1","0","2","0"
"135","3","forall NODE1,NODE0,NODE2. ~transfer_epoch4(NODE0) | ep_epoch3(NODE1) | locked_epoch3(NODE2) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE0 ~= NODE2 | NODE0 = NODE1))","10","---0---------------0----------1-","7","53","F","5","0100011030","0100011030","e0l0t1","---0------","--","-------0--","--------1-","0","1","0","0","0","1","1","0","3","0"
"136","2","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | locked_epoch2(NODE0) | locked_epoch2(NODE1) | NODE0 = NODE1","6","----------------00------------1-","4","54","F","3","0000011020","0000011020","l0t1","----------","--","----00----","--------1-","0","0","0","0","0","2","1","0","2","0"
"137","2","forall NODE1,NODE0. ~transfer_epoch4(NODE0) | locked_epoch3(NODE0) | locked_epoch3(NODE1) | NODE0 = NODE1","6","------------------00----------1-","4","54","F","3","0000011020","0000011020","l0t1","----------","--","------00--","--------1-","0","0","0","0","0","2","1","0","2","0"
"138","4","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","1------0---------1-0------------","5","65","F","8","1100110020","1100110020","e1e0l1l0","1------0--","--","-----1-0--","----------","1","1","0","0","1","1","0","0","2","0"
"139","3","forall NODE1,NODE0. ~ep_epoch0(NODE0) | ep_epoch1(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","1-----00-----------0------------","5","19","F","19","1100010020","1100010020","e1e0l0","1-----00--","--","-------0--","----------","1","2","0","0","0","1","0","0","2","0"
"140","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~held(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1-----0---1-------0------------","5","55","F","5","1110010020","1110010020","e1e0h1l0","-1-----0--","-1","-------0--","----------","1","1","1","0","0","1","0","0","2","0"
"141","4","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1-----0---------1-0------------","5","65","F","8","1100110020","1100110020","e1e0l1l0","-1-----0--","--","-----1-0--","----------","1","1","0","0","1","1","0","0","2","0"
"142","3","forall NODE1,NODE0. ~ep_epoch1(NODE0) | ep_epoch0(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","-1---0-0-----------0------------","5","19","F","19","1100010020","1100010020","e1e0l0","-1---0-0--","--","-------0--","----------","1","2","0","0","0","1","0","0","2","0"
"143","3","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~held(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | NODE0 = NODE1","7","--1--00---1---------------------","5","20","F","6","1110000020","1110000020","e1e0h1","--1--00---","1-","----------","----------","1","2","1","0","0","0","0","0","2","0"
"144","3","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~held(NODE1) | ep_epoch3(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","7","--1-----00-1--------------------","5","20","F","6","1110000020","1110000020","e1e0h1","--1-----00","-1","----------","----------","1","2","1","0","0","0","0","0","2","0"
"145","4","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ~held(NODE1) | ep_epoch3(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","--1-----0--1---------0----------","5","55","F","5","1110010020","1110010020","e1e0h1l0","--1-----0-","-1","---------0","----------","1","1","1","0","0","1","0","0","2","0"
"146","3","forall NODE1,NODE0,NODE2. ~ep_epoch2(NODE0) | ~transfer_epoch3(NODE1) | ep_epoch0(NODE2) | ep_epoch1(NODE2) | ((NODE1 ~= NODE2 | NODE0 = NODE1) & (NODE0 ~= NODE1 | NODE0 = NODE2))","11","--1--00---------------------1---","8","16","F","9","1100001030","1100001030","e1e0t1","--1--00---","--","----------","------1---","1","2","0","0","0","0","1","0","3","0"
"147","3","forall NODE1,NODE0. ~ep_epoch2(NODE0) | ep_epoch0(NODE1) | ep_epoch1(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","--1--00------------0------------","5","19","F","19","1100010020","1100010020","e1e0l0","--1--00---","--","-------0--","----------","1","2","0","0","0","1","0","0","2","0"
"148","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | NODE0 = NODE1","7","---1---0--1------1--------------","5","66","F","2","1110100020","1110100020","e1e0h1l1","---1---0--","1-","-----1----","----------","1","1","1","0","1","0","0","0","2","0"
"149","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~held(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1---0--1-----0---------------","5","55","F","5","1110010020","1110010020","e1e0h1l0","---1---0--","1-","----0-----","----------","1","1","1","0","0","1","0","0","2","0"
"150","4","forall NODE1,NODE0,NODE2. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ~transfer_epoch4(NODE2) | ep_epoch2(NODE1) | ((NODE0 ~= NODE2 | NODE0 = NODE1) & (NODE1 ~= NODE2 | NODE0 = NODE1))","11","---1---0---------1------------1-","8","67","F","2","1100101030","1100101030","e1e0l1t1","---1---0--","--","-----1----","--------1-","1","1","0","0","1","0","1","0","3","0"
"151","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | NODE0 = NODE1","7","---1---0-0-------1--------------","5","45","F","8","1100100020","1100100020","e1e0l1","---1---0-0","--","-----1----","----------","1","2","0","0","1","0","0","0","2","0"
"152","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | held(NODE1) | NODE0 = NODE1","7","---1---0---0-----1--------------","5","68","F","2","1101100020","1101100020","e1e0h0l1","---1---0--","-0","-----1----","----------","1","1","0","1","1","0","0","0","2","0"
"153","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch4(NODE1) | NODE0 = NODE1","7","---1---0---------1---0----------","5","65","F","8","1100110020","1100110020","e1e0l1l0","---1---0--","--","-----1---0","----------","1","1","0","0","1","1","0","0","2","0"
"154","4","forall NODE1,NODE0,NODE2. ~ep_epoch3(NODE0) | ~transfer_epoch4(NODE1) | ep_epoch2(NODE2) | locked_epoch2(NODE0) | ((NODE0 ~= NODE1 | NODE0 = NODE2) & (NODE1 ~= NODE2 | NODE0 = NODE1))","11","---1---0--------0-------------1-","8","69","F","2","1100011030","1100011030","e1e0l0t1","---1---0--","--","----0-----","--------1-","1","1","0","0","0","1","1","0","3","0"
"155","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | ep_epoch4(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1---0-0------0---------------","5","19","F","19","1100010020","1100010020","e1e0l0","---1---0-0","--","----0-----","----------","1","2","0","0","0","1","0","0","2","0"
"156","4","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | held(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","---1---0---0----0---------------","5","70","F","2","1101010020","1101010020","e1e0h0l0","---1---0--","-0","----0-----","----------","1","1","0","1","0","1","0","0","2","0"
"157","3","forall NODE1,NODE0. ~ep_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | locked_epoch4(NODE1) | NODE0 = NODE1","7","---1---0--------0----0----------","5","19","F","19","1100010020","1100010020","e1e0l0","---1---0--","--","----0----0","----------","1","1","0","0","0","2","0","0","2","0"
"158","3","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | NODE0 = NODE1","7","----1--0---------11-------------","5","45","F","8","1100100020","1100100020","e1e0l1","----1--0--","--","-----11---","----------","1","1","0","0","2","0","0","0","2","0"
"159","3","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | ep_epoch3(NODE1) | NODE0 = NODE1","7","----1--00--------1--------------","5","45","F","8","1100100020","1100100020","e1e0l1","----1--00-","--","-----1----","----------","1","2","0","0","1","0","0","0","2","0"
"160","4","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch2(NODE1) | ep_epoch2(NODE1) | locked_epoch3(NODE1) | NODE0 = NODE1","7","----1--0---------1-0------------","5","65","F","8","1100110020","1100110020","e1e0l1l0","----1--0--","--","-----1-0--","----------","1","1","0","0","1","1","0","0","2","0"
"161","4","forall NODE1,NODE0. ~ep_epoch4(NODE0) | ~locked_epoch3(NODE0) | ep_epoch2(NODE1) | locked_epoch2(NODE0) | NODE0 = NODE1","7","----1--0--------0-1-------------","5","65","F","8","1100110020","1100110020","e1e0l1l0","----1--0--","--","----0-1---","----------","1","1","0","0","1","1","0","0","2","0"
